time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,ClosestZIP,ZipSTATE,ZipCITY,DistKMeq2zip
2018-06-19T15:58:09.800Z,35.3674,-98.0687,6.614,3.1,ml,,117,,0.5,us,us1000evle,2018-09-19T15:15:49.040Z,"11km WSW of Union City, Oklahoma",earthquake,1.8,4.2,,,reviewed,tul,tul,73090,OK,Union City,11.61243314
2018-06-19T07:15:35.070Z,38.142,-112.5708333,9.64,3.12,ml,30,43,0.1453,0.15,uu,uu60286212,2018-09-19T15:15:49.040Z,"16km SSE of Beaver, Utah",earthquake,0.24,0.61,0.157,21,reviewed,uu,uu,84731,UT,Greenville,21.28632058
2018-06-18T22:21:22.930Z,37.3495,-97.973,5,3.1,mb_lg,,90,0.055,0.45,us,us1000euy3,2018-09-19T15:15:48.040Z,"8km NE of Harper, Kansas",earthquake,1.5,1.4,0.051,99,reviewed,us,us,67058,KS,Harper,8.680842032
2018-06-17T18:34:58.810Z,33.1351667,-115.6273333,5.15,3.63,mw,108,40,0.04199,0.27,ci,ci38199368,2018-09-07T17:47:08.040Z,"11km W of Calipatria, CA",earthquake,0.16,0.38,,4,reviewed,ci,ci,92257,CA,Niland,1.813882794
2018-06-17T06:16:15.400Z,36.0677,-97.5723,6.252,3.3,ml,,22,,0.17,us,us1000etmd,2018-09-07T17:47:07.040Z,"12km N of Crescent, Oklahoma",earthquake,1.1,1.5,,,reviewed,tul,tul,73056,OK,Marshall,10.75948907
2018-06-15T20:56:08.600Z,36.0742,-97.5593,6.615,4,mwr,,23,,0.28,us,us1000ess6,2018-09-07T17:47:06.040Z,"13km NNE of Crescent, Oklahoma",earthquake,0.8,5.2,0.041,57,reviewed,tul,us,73056,OK,Marshall,10.72555448
2018-06-14T22:09:59.880Z,36.1901,-106.9626,5,3,ml,,92,1.308,1.32,us,us1000ertd,2018-09-07T17:47:04.040Z,"18km N of Cuba, New Mexico",earthquake,2.5,2,0.045,66,reviewed,us,us,87027,NM,La Jara,6.326162134
2018-06-11T19:20:31.500Z,36.4909,-98.6218,5.851,3.1,ml,,49,,0.47,us,us1000enlc,2018-09-07T17:47:00.040Z,"27km NNW of Fairview, Oklahoma",earthquake,2.5,6.4,,,reviewed,tul,tul,73716,OK,Aline,15.53951734
2018-06-11T04:24:53.280Z,29.5088,-105.0258,10,3.6,ml,,105,1.197,0.46,us,us1000en3f,2018-09-07T17:46:59.040Z,"59km W of Ojinaga, Mexico",earthquake,3.1,2,0.097,44,reviewed,us,us,79845,TX,Presidio,63.57941199
2018-06-09T13:59:41.400Z,36.764,-98.062,9.5,4.4,mwr,,,,0.19,us,us1000em4c,2019-01-11T12:05:16.504Z,"26km E of Cherokee, Oklahoma",earthquake,1.1,6.3,0.03,107,reviewed,tul,us,73761,OK,Nash,11.06036842
2018-06-09T10:29:24.700Z,40.6915,-125.516,10.61,3.43,ml,69,253,0.9231,0.21,nc,nc73027746,2018-08-29T16:36:09.040Z,"106km W of Ferndale, CA",earthquake,1.9,2.64,0.193,23,reviewed,nc,nc,95551,CA,Loleta,107.709612
2018-06-08T20:53:48.350Z,34.1145,-116.9236667,3.96,3.41,ml,169,17,0.02323,0.17,ci,ci38193896,2018-08-29T16:35:53.040Z,"14km NE of Yucaipa, CA",earthquake,0.08,0.25,0.164,311,reviewed,ci,ci,92339,CA,Forest Falls,2.338580178
2018-06-08T19:14:00.400Z,36.286,-97.5107,6.597,3.2,ml,,25,,0.23,us,us1000elhr,2018-08-29T16:35:52.040Z,"20km W of Perry, Oklahoma",earthquake,0.8,2.5,,,reviewed,tul,tul,73757,OK,Lucien,5.205332066
2018-06-08T17:23:52.770Z,39.2758333,-123.2333333,5.45,3.72,mw,64,62,0.08757,0.1,nc,nc73027396,2019-04-29T07:30:38.694Z,"3km WNW of Redwood Valley, CA",earthquake,0.09,0.47,,5,reviewed,nc,nc,95418,CA,Calpella,7.908576472
2018-06-08T17:09:35.370Z,48.8251667,-123.207,58.21,3.19,ml,26,47,0.05511,0.19,uw,uw61383502,2018-08-29T16:35:48.040Z,"20km SSW of Point Roberts, Washington",earthquake,0.46,0.8,0.137,18,reviewed,uw,uw,98281,WA,Point Roberts,21.06120758
2018-06-07T07:01:54.100Z,36.286,-97.5091,6.281,3.1,ml,,25,,0.13,us,us1000ek9m,2018-08-29T16:35:04.040Z,"19km W of Perry, Oklahoma",earthquake,0.7,2.4,,,reviewed,tul,tul,73757,OK,Lucien,5.06785243
2018-06-06T16:37:18.020Z,39.4002,-119.9753,6.7,3,ml,32,28.52,0.118,0.125,nn,nn00638434,2018-08-29T16:34:37.040Z,"13km S of Verdi, Nevada",earthquake,,1.1,0.31,8,reviewed,nn,nn,96111,CA,Floriston,4.031134565
2018-06-06T12:25:31.000Z,36.2309,-97.2945,7.069,3,ml,,36,,0.2,us,us1000ejjb,2018-08-29T16:34:33.040Z,"6km S of Perry, Oklahoma",earthquake,0.9,1.9,,,reviewed,tul,tul,73077,OK,Perry,9.796742781
2018-06-06T07:32:15.238Z,39.4044,-119.9753,7.5,3.1,ml,27,39.45,0.121,0.2272,nn,nn00638386,2018-08-29T16:34:27.040Z,"12km S of Verdi, Nevada",earthquake,,1.7,0.28,9,reviewed,nn,nn,96111,CA,Floriston,4.152200152
2018-06-05T08:16:57.020Z,31.8501667,-116.3445,22.01,3.6,mw,46,141,0.2728,0.24,ci,ci37957087,2018-08-29T16:33:59.040Z,"26km NE of Maneadero, B.C., MX",earthquake,0.29,0.6,,4,reviewed,ci,ci,92179,CA,San Diego,96.80662307
2018-06-05T07:44:44.220Z,43.0891,-126.415,10,3.2,ml,,227,1.819,0.69,us,us1000eiud,2018-08-29T16:33:57.040Z,"161km WNW of Port Orford, Oregon",earthquake,8.9,2,0.039,87,reviewed,us,us,97464,OR,Ophir,159.8729369
2018-06-04T23:16:44.700Z,36.817,-97.6114,5.712,3.1,ml,,55,,0.23,us,us1000einw,2018-08-29T16:33:51.040Z,"10km E of Medford, Oklahoma",earthquake,0.8,3.6,,,reviewed,tul,tul,74636,OK,Deer Creek,8.179401915
2018-06-04T13:24:27.580Z,41.1408333,-125.2761667,24.02,3.1,ml,99,247,0.8962,0.25,nc,nc73025331,2019-02-06T22:47:17.684Z,"96km W of Trinidad, CA",earthquake,1.06,8.82,0.211,15,reviewed,nc,nc,95570,CA,Trinidad,98.06913589
2018-06-04T11:23:57.400Z,36.6968,-97.6837,6.788,3.2,mwr,,49,,0.16,us,us1000eif9,2018-08-29T16:33:38.040Z,"13km SSE of Medford, Oklahoma",earthquake,1.2,1.9,,17,reviewed,tul,slm,74643,OK,Lamont,11.24676043
2018-06-03T10:57:20.490Z,31.1606,-103.2473,3.61,3.1,ml,,71,0.249,0.43,us,us1000ehtw,2018-08-28T16:30:47.040Z,"37km SE of Pecos, Texas",earthquake,3.1,5.6,0.07,68,reviewed,us,us,79779,TX,Royalty,33.68889049
2018-06-03T10:04:55.690Z,40.6256667,-123.2111667,29.41,3,ml,75,29,0.0348,0.16,nc,nc73024816,2018-08-28T16:30:45.040Z,"8km NNW of Hayfork, CA",earthquake,0.22,0.6,0.109,19,reviewed,nc,nc,96041,CA,Hayfork,14.39079822
2018-06-03T07:44:31.540Z,31.1197,-103.2372,6.77,3.1,ml,,53,0.212,0.57,us,us1000ehr0,2018-08-28T16:30:40.040Z,"41km SE of Pecos, Texas",earthquake,1.9,6.2,0.115,62,reviewed,us,us,79779,TX,Royalty,38.05495219
2018-06-02T05:46:05.990Z,28.7924,-98.1014,5,3,mb_lg,,95,0.264,0.81,us,us1000ehae,2018-08-28T16:30:09.040Z,"22km WSW of Karnes City, Texas",earthquake,4.5,2,0.062,67,reviewed,us,us,78008,TX,Campbellton,3.749139771
2018-06-01T21:57:59.890Z,19.7093,-68.8063,34,3.04,md,4,323,1.2686,0.35,pr,pr2018152012,2018-08-28T16:29:59.040Z,"60km NE of Santa Barbara de Samana, Dominican Republic",earthquake,5.16,28.85,0.49,4,reviewed,pr,pr,00680,PR,Mayaguez,214.7016671
2018-06-01T20:52:18.050Z,41.4507,-63.462,10,3,ml,,168,3.187,0.4,us,us1000ei06,2018-08-28T16:29:56.040Z,"298km SSE of Shelburne, Canada",earthquake,6,2,0.097,14,reviewed,us,us,04652,ME,Lubec,481.2265024
2018-06-01T10:30:24.810Z,28.7714,-98.5161,8.42,3.1,mb_lg,,73,0.374,0.74,us,us1000ege4,2018-08-28T16:29:39.040Z,"16km S of Jourdanton, Texas",earthquake,2.1,4.3,0.055,86,reviewed,us,us,78012,TX,Christine,3.123848209
2018-05-30T22:57:42.500Z,37.9756667,-122.0578333,15.63,3,ml,156,25,0.01777,0.16,nc,nc73023166,2018-08-28T16:29:03.040Z,"2km ESE of Pacheco, CA",earthquake,0.16,0.2,0.206,56,reviewed,nc,nc,94523,CA,Pleasant Hill,2.665332306
2018-05-30T19:22:05.300Z,33.9241667,-116.3225,8.74,3.77,mw,111,27,0.07359,0.16,ci,ci37952751,2018-08-29T03:05:03.518Z,"13km NNE of Thousand Palms, CA",earthquake,0.1,0.3,,4,reviewed,ci,ci,92241,CA,Desert Hot Springs,6.069239325
2018-05-30T15:41:04.360Z,40.5779,-127.3782,10,4.2,mb,,179,2.489,1.34,us,us1000eetz,2018-08-28T16:28:50.040Z,"263km W of Ferndale, California",earthquake,4.3,1.9,0.088,36,reviewed,us,us,95536,CA,Ferndale,263.110997
2018-05-30T03:28:11.220Z,42.6666,-111.4583,5,3.3,ml,,50,0.107,0.72,us,us1000eef3,2018-08-28T16:28:33.040Z,"12km E of Soda Springs, Idaho",earthquake,1.8,1.8,0.038,92,reviewed,us,us,83230,ID,Conda,12.72532496
2018-05-28T20:15:46.000Z,31.1319,-103.2235,5,3,ml,,67,0.228,0.34,us,us1000edj5,2018-08-28T16:27:55.040Z,"41km SE of Pecos, Texas",earthquake,1.3,1.8,0.085,70,reviewed,us,us,79779,TX,Royalty,36.5689535
2018-05-26T22:56:54.510Z,36.6603333,-121.2786667,2.32,3.1,ml,66,60,0.05724,0.07,nc,nc73021190,2018-08-21T21:23:53.040Z,"15km SSE of Tres Pinos, CA",earthquake,0.11,0.52,0.156,31,reviewed,nc,nc,95075,CA,Tres Pinos,11.27696759
2018-05-26T19:26:41.500Z,35.9936,-96.7497,4.372,3.2,ml,,61,,0.38,us,us1000ecsk,2018-08-21T21:23:53.040Z,"1km ENE of Cushing, Oklahoma",earthquake,1.8,6.2,,,reviewed,tul,tul,74023,OK,Cushing,10.34803873
2018-05-24T23:09:16.550Z,43.7117,-127.8257,10,4.4,mwr,,187,2.737,0.79,us,us1000ebn3,2018-08-21T21:23:49.040Z,"284km WNW of Bandon, Oregon",earthquake,7.9,1.9,0.047,43,reviewed,us,us,97411,OR,Bandon,286.0654937
2018-05-24T10:36:05.690Z,19.9863,-65.3378,44,3.25,md,16,311,1.8355,0.26,pr,pr2018144001,2018-08-21T21:23:49.040Z,"179km NNE of Vieques, Puerto Rico",earthquake,2.13,16.379,0.44,12,reviewed,pr,pr,00772,PR,Loiza,180.9901732
2018-05-23T03:16:01.700Z,19.7498,-68.8191,35,3.18,md,6,324,1.3111,0.4,pr,pr2018143001,2018-08-21T21:23:48.040Z,"60km NE of Santa Barbara de Samana, Dominican Republic",earthquake,5.21,32.92,0.47,4,reviewed,pr,pr,00680,PR,Mayaguez,219.0301812
2018-05-23T00:15:49.000Z,35.6805,-97.3925,5.467,3.4,ml,,21,,0.28,us,us1000eaat,2018-08-21T21:23:48.040Z,"8km ENE of Edmond, Oklahoma",earthquake,1,1.8,,,reviewed,tul,tul,73083,OK,Edmond,6.77018429
2018-05-20T10:47:12.410Z,43.2977,-126.722,10,4.6,mb,,175,1.996,1.05,us,us1000e8y7,2018-08-15T19:46:59.040Z,"189km W of Bandon, Oregon",earthquake,7.2,1.9,0.052,112,reviewed,us,us,97464,OR,Ophir,190.1768567
2018-05-19T19:26:51.100Z,33.4958333,-116.8083333,2.62,3.45,ml,161,27,0.09129,0.23,ci,ci37944431,2018-08-15T19:46:58.040Z,"8km NE of Aguanga, CA",earthquake,0.09,0.47,0.158,340,reviewed,ci,ci,92586,CA,Sun City,2.383261856
2018-05-19T17:11:34.100Z,19.817,-75.2592,23.94,3.3,ml,,125,0.177,0.69,us,us1000e8y6,2018-08-15T19:46:58.040Z,"36km S of Guantanamo, Cuba",earthquake,6.2,5.3,0.097,14,reviewed,us,us,33036,FL,Islamorada,793.9644479
2018-05-19T00:45:39.450Z,32.4813,-97.1671,5,3.4,mwr,,39,0.084,0.45,us,us1000e8d4,2018-12-31T02:58:13.046Z,"8km NW of Venus, Texas",earthquake,1.7,2,,12,reviewed,us,slm,76061,TX,Lillian,2.158312344
2018-05-18T03:36:56.390Z,31.3298333,-114.3395,5.94,3.11,mlr,2,195,0.5263,0.06,ci,ci37943063,2018-07-27T03:09:13.978Z,"115km SSE of Estacion Coahuila, B.C., MX",earthquake,4.31,31.61,0.103,1,reviewed,ci,ci,85336,AZ,Gadsden,139.6352309
2018-05-18T00:51:36.600Z,31.453,-114.3983333,5.94,3.33,ml,2,217,0.5673,0.04,ci,ci37942927,2018-07-27T03:09:20.221Z,"100km SE of Estacion Coahuila, B.C., MX",earthquake,1.71,31.61,0.125,30,reviewed,ci,ci,85336,AZ,Gadsden,124.912802
2018-05-17T20:05:45.000Z,36.0674,-97.5709,6.077,3.7,ml,,22,,0.23,us,us1000e7i8,2018-08-15T19:46:56.040Z,"12km N of Crescent, Oklahoma",earthquake,1.2,4.6,,,reviewed,tul,tul,73056,OK,Marshall,10.84621095
2018-05-16T21:32:11.860Z,37.257,-121.6341667,5.28,3.15,ml,183,42,0.03114,0.13,nc,nc73016870,2018-08-15T19:46:54.040Z,"14km N of Morgan Hill, CA",earthquake,0.08,0.2,0.126,52,reviewed,nc,nc,95038,CA,Morgan Hill,3.757784024
2018-05-15T23:39:24.330Z,41.9951,-126.8169,10,3.8,mb,,258,1.94,0.65,us,us1000e808,2018-08-15T19:46:52.040Z,"203km WSW of Gold Beach, Oregon",earthquake,6.4,2,0.18,8,reviewed,us,us,97464,OR,Ophir,206.7760335
2018-05-15T13:40:21.500Z,36.0725,-97.5641,6.29,4,mwr,,23,,0.2,us,us1000e5gd,2018-08-15T19:46:51.040Z,"13km NNE of Crescent, Oklahoma",earthquake,1.6,4.5,0.032,92,reviewed,tul,us,73056,OK,Marshall,10.65119017
2018-05-15T02:18:35.000Z,37.8053333,-122.202,8.77,3.45,mw,280,7,0.01381,0.15,nc,nc73016050,2019-01-17T16:59:36.211Z,"3km ENE of Oakland, CA",earthquake,0.08,0.13,,4,reviewed,nc,nc,94602,CA,Oakland,0.363450326
2018-05-14T16:56:46.090Z,19.653,-67.7496,7,3.3,md,6,281,1.3025,0.23,pr,pr2018134006,2018-08-15T19:46:50.040Z,"130km NNE of Punta Cana, Dominican Republic",earthquake,5.31,4.48,0.05,6,reviewed,pr,pr,00604,PR,Aguadilla,144.1596994
2018-05-14T11:13:14.080Z,46.8418,-112.5282,10,3.1,ml,,89,0.143,0.9,us,us1000e4qa,2018-08-15T19:46:50.040Z,"17km SE of Lincoln, Montana",earthquake,2.2,2,0.091,16,reviewed,us,us,59639,MT,Lincoln,14.84819363
2018-05-14T11:11:19.010Z,46.8379,-112.542,13.64,3.6,ml,,71,0.141,0.83,us,us1000e4n4,2018-08-15T19:46:50.040Z,"16km SE of Lincoln, Montana",earthquake,3.8,6.7,0.055,44,reviewed,us,us,59639,MT,Lincoln,14.75648315
2018-05-14T09:22:25.100Z,36.0706,-97.5685,8.172,3,ml,,24,,0.24,us,us1000e4kx,2018-08-15T19:46:50.040Z,"13km N of Crescent, Oklahoma",earthquake,0.6,8.6,,,reviewed,tul,tul,73056,OK,Marshall,10.63412191
2018-05-14T08:44:25.750Z,40.6876,-127.0819,10,3.1,ml,,239,2.1,0.79,us,us1000e4k8,2018-08-15T19:46:49.040Z,"238km W of Ferndale, California",earthquake,5.5,2,0.048,58,reviewed,us,us,95536,CA,Ferndale,238.8592517
2018-05-14T08:15:54.580Z,41.6636658,-124.857666,13.47,3.2,ml,20,240,0.723,0.18,nc,nc73016111,2018-08-15T19:46:49.040Z,"55km W of Crescent City, CA",earthquake,2.3,16.71,0.183,5,automatic,nc,nc,95532,CA,Crescent City,61.79665536
2018-05-14T07:25:00.600Z,36.0713,-97.5655,6.858,4,mwr,,23,,0.19,us,us1000e4il,2018-08-15T19:46:49.040Z,"13km NNE of Crescent, Oklahoma",earthquake,1,4.8,0.035,77,reviewed,tul,us,73056,OK,Marshall,10.70068263
2018-05-14T05:02:54.900Z,36.0718,-97.5679,7.949,3,ml,,24,,0.36,us,us1000e4hg,2018-08-15T19:46:49.040Z,"13km N of Crescent, Oklahoma",earthquake,1.1,4.8,,,reviewed,tul,tul,73056,OK,Marshall,10.54433111
2018-05-13T23:28:48.300Z,36.0716,-97.5655,7.435,3.7,mwr,,23,,0.14,us,us1000e4bx,2018-08-08T15:21:47.040Z,"13km N of Crescent, Oklahoma",earthquake,1,0.5,0.045,47,reviewed,tul,us,73056,OK,Marshall,10.67196886
2018-05-13T20:54:46.284Z,41.2895,-116.2548,10.7,3.2,ml,11,162.74,0.286,0.175,nn,nn00634933,2018-08-08T15:21:43.040Z,"65km NW of Elko, Nevada",earthquake,,2.4,0.28,9,reviewed,nn,nn,89832,NV,Owyhee,55.02282407
2018-05-13T14:33:23.800Z,33.0448333,-115.9288333,1.35,3.25,ml,120,23,0.1142,0.27,ci,ci38172320,2018-08-08T15:21:37.040Z,"22km ESE of Ocotillo Wells, CA",earthquake,0.14,0.43,0.133,81,reviewed,ci,ci,92259,CA,Ocotillo,12.1237586
2018-05-13T12:05:47.300Z,33.056,-115.9193333,1.51,3.52,ml,127,23,0.1011,0.27,ci,ci38172104,2018-08-08T15:21:35.040Z,"22km ESE of Ocotillo Wells, CA",earthquake,0.15,0.43,0.129,78,reviewed,ci,ci,92259,CA,Ocotillo,12.22818149
2018-05-13T00:48:06.820Z,33.043,-115.9193333,2.16,3.41,ml,121,24,0.1093,0.27,ci,ci38171808,2018-08-08T15:21:23.040Z,"23km ESE of Ocotillo Wells, CA",earthquake,0.15,0.44,0.158,80,reviewed,ci,ci,92259,CA,Ocotillo,11.2920207
2018-05-13T00:37:11.100Z,33.048,-115.9243333,1.94,3.19,ml,117,22,0.1093,0.28,ci,ci38171784,2018-08-08T15:21:22.040Z,"22km ESE of Ocotillo Wells, CA",earthquake,0.15,0.51,0.133,68,reviewed,ci,ci,92259,CA,Ocotillo,12.00155463
2018-05-13T00:35:03.450Z,33.0406667,-115.9205,2.66,3.69,ml,78,27,0.1116,0.33,ci,ci37186460,2018-08-08T15:21:54.040Z,"23km ESE of Ocotillo Wells, CA",earthquake,0.24,0.59,0.136,81,reviewed,ci,ci,92259,CA,Ocotillo,11.22306613
2018-05-13T00:34:57.630Z,33.0446667,-115.9178333,6.62,3.49,ml,121,24,0.1073,0.29,ci,ci38171768,2018-08-08T15:21:22.040Z,"23km ESE of Ocotillo Wells, CA",earthquake,0.18,0.9,0.159,80,reviewed,ci,ci,92259,CA,Ocotillo,11.29680432
2018-05-13T00:28:56.720Z,33.0478333,-115.9186667,2.27,3.46,ml,128,24,0.1057,0.27,ci,ci38171760,2018-08-08T15:21:21.040Z,"22km ESE of Ocotillo Wells, CA",earthquake,0.14,0.4,0.168,80,reviewed,ci,ci,92259,CA,Ocotillo,11.58017966
2018-05-12T17:19:27.070Z,41.4913,-127.006,8.38,3,ml,,244,2.198,0.91,us,us1000e75k,2018-08-08T15:22:16.040Z,"234km WSW of Brookings, Oregon",earthquake,4.1,9.3,0.049,54,reviewed,us,us,97415,OR,Brookings,239.497473
2018-05-10T13:44:09.420Z,19.9531,-64.956,17,3.44,md,11,319,2.0191,0.33,pr,pr2018130007,2018-08-08T15:20:17.040Z,"172km NNW of Road Town, British Virgin Islands",earthquake,11.17,23.02,0.16,8,reviewed,pr,pr,00801,VI,St Thomas,181.3401652
2018-05-10T06:36:20.090Z,49.0313,-128.8761,10,4.5,mwr,,162,1.681,0.75,us,us1000e1t4,2018-08-08T15:20:00.040Z,"213km SSW of Port Hardy, Canada",earthquake,5.9,2,,,reviewed,us,pgc,98357,WA,Neah Bay,322.4187387
2018-05-10T02:59:27.510Z,38.7995,-122.7831667,-0.22,3.1,mw,57,38,0.007323,0.08,nc,nc73014286,2018-08-08T15:19:58.040Z,"3km NW of The Geysers, CA",earthquake,0.08,0.18,,3,reviewed,nc,nc,95426,CA,Cobb,5.306079894
2018-05-10T02:58:30.910Z,38.81,-122.7971667,1.89,4.19,mw,79,34,0.002497,0.1,nc,nc73014276,2018-11-10T20:09:42.017Z,"5km NW of The Geysers, CA",earthquake,0.11,0.17,,4,reviewed,nc,nc,95426,CA,Cobb,5.870876554
2018-05-09T17:25:15.500Z,36.5352,-98.9636,5.829,3,ml,,99,,0.94,us,us1000e1fp,2018-08-08T15:19:53.040Z,"24km ENE of Mooreland, Oklahoma",earthquake,2.9,6.2,,,reviewed,tul,tul,73860,OK,Waynoka,15.23186268
2018-05-09T07:13:10.350Z,31.9471667,-116.2928333,20.08,3.22,ml,36,116,0.2986,0.26,ci,ci38168952,2018-08-08T15:19:44.040Z,"32km ENE of Ensenada, B.C., MX",earthquake,0.37,0.95,0.171,201,reviewed,ci,ci,92179,CA,San Diego,91.10488982
2018-05-08T21:27:39.510Z,43.7347,-78.949,5.05,3,mb_lg,,,,0.52,us,us1000e121,2018-08-08T15:19:40.040Z,"14km SSE of Ajax, Canada",earthquake,1.2,3.5,,,reviewed,ott,ott,14095,NY,Lockport,46.34417038
2018-05-08T11:51:53.440Z,34.0176667,-116.8003333,12.66,3.2,ml,143,23,0.0185,0.17,ci,ci38167864,2018-08-08T15:19:31.040Z,"11km N of Cabazon, CA",earthquake,0.09,0.25,0.195,67,reviewed,ci,ci,92220,CA,Banning,12.43099309
2018-05-08T11:49:34.020Z,34.016,-116.7798333,12.89,4.49,mw,185,18,0.03006,0.18,ci,ci38167848,2019-04-14T02:51:37.957Z,"11km N of Cabazon, CA",earthquake,0.09,0.22,,6,reviewed,ci,ci,92220,CA,Banning,13.27965467
2018-05-07T23:51:04.070Z,40.677,-125.3246667,16,4.47,mw,79,247,0.7784,0.2,nc,nc73012946,2018-08-08T15:19:21.040Z,"90km W of Ferndale, CA",earthquake,1.09,3.24,,6,reviewed,nc,nc,95551,CA,Loleta,91.55482527
2018-05-06T16:47:09.220Z,27.871,-88.6778,10,4.6,mb,,71,2.684,0.77,us,us1000dzed,2018-07-27T20:20:28.040Z,"182km SSE of Buras-Triumph, Louisiana",earthquake,7.1,1.9,0.042,170,reviewed,us,us,70091,LA,Venice,170.7334957
2018-05-06T16:29:23.960Z,40.595,-125.0921667,18.43,3.18,ml,74,237,0.5874,0.23,nc,nc73012146,2018-07-27T20:20:43.040Z,"70km W of Ferndale, CA",earthquake,1.34,3.32,0.08,18,reviewed,nc,nc,95536,CA,Ferndale,71.06800552
2018-05-06T14:54:02.890Z,44.7516667,-110.9641667,10.75,3.05,ml,30,35,0.03088,0.18,uu,uu60280577,2018-07-27T20:20:28.040Z,"14km NE of West Yellowstone, Montana",earthquake,0.33,0.48,0.229,10,reviewed,uu,uu,59758,MT,West Yellowstone,21.63513211
2018-05-05T01:54:52.890Z,19.9078,-64.1656,66,3.62,md,11,344,2.4395,0.28,pr,pr2018125000,2018-07-27T20:20:41.040Z,"172km NNE of Road Town, British Virgin Islands",earthquake,3.89,18.38,0.17,7,reviewed,pr,pr,00830,VI,St John,185.7500437
2018-05-04T20:26:00.090Z,39.3031667,-122.7735,12.26,3.04,ml,70,39,0.1323,0.13,nc,nc73010506,2018-07-27T20:20:39.040Z,"19km NE of Upper Lake, CA",earthquake,0.13,0.44,0.199,31,reviewed,nc,nc,95464,CA,Nice,8.663551739
2018-05-03T10:05:50.160Z,19.7185,-68.6533,73,3.27,md,6,269,2.3053,0.38,pr,pr2018123006,2018-07-27T20:20:38.040Z,"84km NE of Santa Barbara de Samana, Dominican Republic",earthquake,5.91,9.31,0.4,4,reviewed,pr,pr,00680,PR,Mayaguez,205.6749934
2018-05-03T06:29:52.290Z,19.7535,-67.6251,13,3.15,md,7,268,1.3848,0.44,pr,pr2018123004,2018-07-27T20:20:38.040Z,"124km NE of Punta Cana, Dominican Republic",earthquake,9.62,10.87,0.11,6,reviewed,pr,pr,00604,PR,Aguadilla,149.2327251
2018-05-01T16:28:56.060Z,28.9476,-98.0015,5,4,mwr,,74,0.192,0.62,us,us1000dvdg,2018-07-27T20:20:33.040Z,"12km NW of Karnes City, Texas",earthquake,3.2,2,,15,reviewed,us,slm,78113,TX,Falls City,2.598013282
2018-05-01T12:53:10.880Z,32.7838333,-118.4446667,7.73,3.28,ml,27,204,0.1358,0.29,ci,ci38161664,2018-07-27T20:20:35.040Z,"10km WSW of San Clemente Is. (SE tip), CA",earthquake,0.72,1.02,0.135,126,reviewed,ci,ci,92661,CA,Newport Beach,102.9393923
2018-05-01T11:53:03.230Z,32.7983333,-118.4455,7.74,3.39,ml,33,202,0.1217,0.32,ci,ci38161632,2018-07-27T20:20:35.040Z,"10km WSW of San Clemente Is. (SE tip), CA",earthquake,0.61,0.83,0.163,311,reviewed,ci,ci,92661,CA,Newport Beach,101.6405432
2018-05-01T11:22:22.130Z,32.7871667,-118.439,8.42,3.74,ml,62,196,0.134,0.32,ci,ci38161520,2018-07-27T20:20:35.040Z,"10km WSW of San Clemente Is. (SE tip), CA",earthquake,0.46,0.65,0.158,336,reviewed,ci,ci,92661,CA,Newport Beach,102.3386472
2018-05-01T10:26:45.260Z,31.5146667,-115.615,12.58,3.29,ml,16,105,0.1896,0.15,ci,ci38161496,2018-07-27T20:20:35.040Z,"90km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,0.29,0.74,0.182,92,reviewed,ci,ci,92249,CA,Heber,135.2560739
2018-04-30T11:55:02.750Z,37.8736667,-121.988,6.05,3.3,mw,137,43,0.0368,0.19,nc,nc73008716,2018-07-27T20:20:34.040Z,"5km NE of Alamo, CA",earthquake,0.13,0.2,,4,reviewed,nc,nc,94528,CA,Diablo,4.309276057
2018-04-30T11:01:24.400Z,36.4609,-98.7946,5.364,3.2,ml,,48,,0.37,us,us1000dun8,2018-07-27T20:20:34.040Z,"35km NW of Fairview, Oklahoma",earthquake,1.8,4.4,,,reviewed,tul,tul,73747,OK,Isabella,27.38530008
2018-04-30T02:20:49.970Z,43.329,-126.8201,10,4,mb,,185,2.058,0.82,us,us1000duj3,2018-11-20T01:25:28.215Z,"197km W of Bandon, Oregon",earthquake,5.7,2,0.072,52,reviewed,us,us,97411,OR,Bandon,198.7495364
2018-04-29T22:55:39.120Z,31.2555,-115.616,9.36,3.51,ml,5,197,0.1975,0.13,ci,ci38160704,2018-07-27T03:56:17.370Z,"104km ESE of Maneadero, B.C., MX",earthquake,1.83,1.55,0.178,188,reviewed,ci,ci,85336,AZ,Gadsden,162.4873204
2018-04-29T22:32:08.320Z,36.2968333,-83.3895,21.17,3.1,md,30,50,0.07607,0.15,se,se60197892,2019-02-23T08:49:19.978Z,"10km WSW of Bean Station, Tennessee",earthquake,0.22,0.49,0.058,25,reviewed,se,se,37708,TN,Bean Station,10.68375444
2018-04-29T17:55:29.440Z,47.238,-120.7653333,1.43,3.32,ml,22,52,0.06942,0.09,uw,uw61382986,2018-07-25T21:38:03.040Z,"14km ENE of Cle Elum, Washington",earthquake,0.23,0.82,0.161,13,reviewed,uw,uw,98922,WA,Cle Elum,9.585684306
